ObjektId,Timestamp_Month,Timestamp_Day,Timestamp_Hour,Temp_inside,Temp_outside,Consumption_kWh
32125434,3,23,8,22.7,27.1,1.87
32125434,3,23,9,22.5,26.7,1.71
32125434,3,23,10,22.1,23.3,2.3
32125434,3,23,11,23.0,25.6,1.98
32125434,3,23,12,23.0,22.9,1.46
32125434,3,23,13,22.7,22.1,2.08
32125434,3,23,14,20.7,23.6,2.13
32125434,3,23,15,23.0,26.6,1.63
32125434,3,23,16,22.6,26.7,1.7
32125434,3,23,17,23.2,25.9,1.48
32125434,3,23,18,22.8,26.3,1.17
32125434,3,23,19,23.0,25.9,1.09
32125434,3,23,20,22.7,23.6,1.16
32125434,3,23,21,22.9,25.7,1.67
32125434,3,23,22,23.2,26.4,0.66
32125434,3,23,23,22.3,26.3,1.19
32125434,3,24,0,21.4,27.2,1.11
32125434,3,24,1,22.1,26.3,1.31
32125434,3,24,2,22.4,25.5,0.89
32125434,3,24,3,22.3,27.0,1.53
32125434,3,24,4,21.6,24.8,1.18
32125434,3,24,5,21.4,23.1,2.03
32125434,3,24,6,21.8,24.5,1.49
32125434,3,24,7,22.6,23.4,1.76
32125434,3,24,8,23.0,23.5,1.83
32125434,3,24,9,22.7,24.6,1.89
32125434,3,24,10,22.7,23.3,1.92
32125434,3,24,11,22.2,24.2,1.75
32125434,3,24,12,21.3,21.1,2.15
32125434,3,24,13,22.0,25.3,1.97
32125434,3,24,14,22.1,24.9,1.6
32125434,3,24,15,22.0,23.2,2.01
32125434,3,24,16,22.2,26.2,2.05
32125434,3,24,17,22.4,26.7,1.83
32125434,3,24,18,22.6,21.7,2.1
32125434,3,24,19,22.1,23.3,1.73
32125434,3,24,20,21.2,23.3,1.35
32125434,3,24,21,22.0,23.0,1.37
32125434,3,24,22,22.2,26.5,1.5
32125434,3,24,23,22.8,24.5,1.77
32125434,3,25,0,21.9,24.3,2.32
32125434,3,25,1,22.4,20.9,1.96
32125434,3,25,2,22.3,26.1,1.07
32125434,3,25,3,22.2,22.4,1.41
32125434,3,25,4,22.7,25.0,2.23
32125434,3,25,5,21.9,25.4,1.51
32125434,3,25,6,21.9,27.6,1.53
32125434,3,25,7,22.2,22.3,1.55
32125434,3,25,8,21.9,18.8,2.53
32125434,3,25,9,22.4,25.3,1.93
32125434,3,25,10,21.8,28.5,1.42
32125434,3,25,11,22.3,27.4,1.43
32125434,3,25,12,22.1,25.3,1.93
32125434,3,25,13,22.3,23.9,1.91
32125434,3,25,14,21.9,26.5,2.0
32125434,3,25,15,22.0,22.9,2.06
32125434,3,25,16,22.2,25.8,1.63
32125434,3,25,17,22.3,25.9,1.49
32125434,3,25,18,22.2,27.0,1.5
32125434,3,25,19,23.0,30.4,1.16
32125434,3,25,20,21.7,25.7,1.48
32125434,3,25,21,22.1,23.9,1.57
32125434,3,25,22,21.4,24.9,1.21
32125434,3,25,23,22.4,21.4,1.83
32125434,3,26,0,21.6,23.5,1.41
32125434,3,26,1,22.0,24.1,1.25
32125434,3,26,2,22.0,23.9,1.43
32125434,3,26,3,22.3,25.2,1.57
32125434,3,26,4,21.9,23.3,1.66
32125434,3,26,5,21.9,27.2,1.62
32125434,3,26,6,22.9,24.9,1.92
32125434,3,26,7,22.3,24.9,2.1
32125434,3,26,8,21.9,24.3,1.87
32125434,3,26,9,22.0,25.2,1.46
32125434,3,26,10,23.0,26.6,1.66
32125434,3,26,11,22.0,23.2,1.63
32125434,3,26,12,21.8,23.6,2.43
32125434,3,26,13,21.8,24.3,2.47
32125434,3,26,14,21.9,22.2,2.16
32125434,3,26,15,21.9,23.3,2.13
32125434,3,26,16,21.5,24.0,1.88
32125434,3,26,17,21.6,26.7,1.73
32125434,3,26,18,21.7,25.5,1.15
32125434,3,26,19,22.4,25.3,1.56
32125434,3,26,20,22.0,26.6,1.2
32125434,3,26,21,22.0,24.7,1.61
32125434,3,26,22,22.8,25.7,1.42
32125434,3,26,23,22.8,24.7,2.05
32125434,3,27,0,22.0,25.5,1.7
32125434,3,27,1,21.8,23.8,1.6
32125434,3,27,2,21.7,20.1,1.64
32125434,3,27,3,22.5,24.7,2.03
32125434,3,27,4,22.0,27.8,1.4
32125434,3,27,5,21.9,26.8,1.61
32125434,3,27,6,21.7,26.9,1.57
32125434,3,27,7,21.7,27.4,1.46
32125434,3,27,8,22.3,25.1,1.76
32125434,3,27,9,21.5,25.3,1.19
32125434,3,27,10,22.6,23.7,1.42
32125434,3,27,11,21.9,24.3,1.98
32125434,3,27,12,22.1,26.2,2.26
32125434,3,27,13,21.5,27.4,1.83
32125434,3,27,14,22.1,24.7,1.62
32125434,3,27,15,22.0,24.0,1.41
32125434,3,27,16,22.1,24.9,1.99
32125434,3,27,17,22.9,26.2,1.47
32125434,3,27,18,22.2,22.1,1.99
32125434,3,27,19,21.7,20.4,1.95
32125434,3,27,20,21.8,23.9,1.75
32125434,3,27,21,22.4,22.5,1.64
32125434,3,27,22,22.8,23.9,1.65
32125434,3,27,23,22.3,24.7,1.44
32125434,3,28,0,22.5,24.0,1.31
32125434,3,28,1,22.4,27.9,1.02
32125434,3,28,2,22.8,25.6,0.73
32125434,3,28,3,21.1,25.6,1.43
32125434,3,28,4,22.4,26.2,1.95
32125434,3,28,5,22.6,22.7,1.93
32125434,3,28,6,21.4,27.0,1.62
32125434,3,28,7,21.7,24.8,1.49
32125434,3,28,8,21.7,26.3,1.98
32125434,3,28,9,21.7,22.8,1.86
32125434,3,28,10,21.9,21.9,2.45
32125434,3,28,11,22.2,26.6,1.47
32125434,3,28,12,22.5,25.7,1.59
32125434,3,28,13,22.6,23.2,1.68
32125434,3,28,14,21.7,23.2,1.47
32125434,3,28,15,21.7,27.2,1.4
32125434,3,28,16,22.8,22.6,1.9
32125434,3,28,17,22.4,28.3,1.33
32125434,3,28,18,22.1,23.2,0.58
32125434,3,28,19,22.3,26.2,1.86
32125434,3,28,20,22.1,24.3,1.08
32125434,3,28,21,22.4,26.2,1.63
32125434,3,28,22,21.9,23.9,1.54
32125434,3,28,23,22.2,24.6,2.11
32125434,3,29,0,21.3,25.1,1.75
32125434,3,29,1,21.7,23.0,1.41
32125434,3,29,2,21.7,26.5,1.19
32125434,3,29,3,21.9,23.9,2.01
32125434,3,29,4,21.6,24.5,1.13
32125434,3,29,5,21.8,23.0,1.76
32125434,3,29,6,21.3,19.9,1.87
32125434,3,29,7,22.4,24.6,1.62
32125434,3,29,8,22.0,29.8,1.62
32125434,3,29,9,21.2,26.5,1.77
32125434,3,29,10,21.7,24.9,1.96
32125434,3,29,11,22.2,24.5,1.91
32125434,3,29,12,21.8,25.0,1.97
32125434,3,29,13,21.7,26.1,1.82
32125434,3,29,14,22.0,22.6,1.74
32125434,3,29,15,22.2,27.2,1.68
32125434,3,29,16,21.4,26.4,1.47
32125434,3,29,17,22.3,26.4,1.4
32125434,3,29,18,21.7,25.9,1.51
32125434,3,29,19,22.1,25.0,1.56
32125434,3,29,20,22.1,26.3,1.49
32125434,3,29,21,21.8,26.2,1.73
32125434,3,29,22,21.6,24.3,1.36
32125434,3,29,23,21.9,23.8,1.57
32125434,3,30,0,22.9,25.2,1.48
32125434,3,30,1,21.4,28.1,1.12
32125434,3,30,2,22.9,22.5,1.62
32125434,3,30,3,21.9,22.1,1.96
32125434,3,30,4,22.1,25.3,1.59
32125434,3,30,5,21.5,25.1,1.66
32125434,3,30,6,21.7,25.3,1.42
32125434,3,30,7,21.8,25.5,2.27
32125434,3,30,8,21.5,24.5,1.58
32125434,3,30,9,22.0,28.0,1.14
32125434,3,30,10,21.9,21.8,2.24
32125434,3,30,11,23.0,23.3,1.89
32125434,3,30,12,21.5,24.8,1.77
32125434,3,30,13,22.1,21.7,1.84
32125434,3,30,14,22.2,24.6,2.4
32125434,3,30,15,21.5,28.3,1.73
32125434,3,30,16,22.4,25.0,1.91
32125434,3,30,17,21.8,25.5,1.73
32125434,3,30,18,20.8,22.5,1.86
32125434,3,30,19,22.4,23.8,2.08
32125434,3,30,20,21.5,24.2,1.51
32125434,3,30,21,21.5,24.4,1.1
32125434,3,30,22,22.4,27.6,1.61
32125434,3,30,23,21.9,26.1,1.55
32125434,3,31,0,22.5,22.8,1.59
32125434,3,31,1,22.6,25.5,1.57
32125434,3,31,2,21.7,26.0,1.32
32125434,3,31,3,22.4,27.3,1.4
32125434,3,31,4,21.7,28.2,1.35
32125434,3,31,5,23.1,23.0,1.52
32125434,3,31,6,21.7,23.4,2.09
32125434,3,31,7,22.5,22.5,1.4
32125434,3,31,8,22.5,24.5,2.48
32125434,3,31,9,22.2,25.9,2.01
32125434,3,31,10,21.7,27.0,1.19
32125434,3,31,11,22.0,24.8,1.78
32125434,3,31,12,20.9,24.4,1.83
32125434,3,31,13,22.1,25.3,1.95
32125434,3,31,14,22.2,23.3,1.61
32125434,3,31,15,22.1,29.2,1.59
32125434,3,31,16,20.5,21.8,1.87
32125434,3,31,17,21.4,25.4,1.46
32125434,3,31,18,21.6,29.0,1.18
32125434,3,31,19,22.2,25.0,1.87
32125434,3,31,20,22.2,24.6,1.06
32125434,3,31,21,21.9,24.3,1.69
32125434,3,31,22,22.3,24.6,1.73
32125434,3,31,23,21.5,27.7,1.25
32125434,4,1,0,22.3,20.6,1.69
32125434,4,1,1,22.2,28.1,1.65
32125434,4,1,2,22.2,22.2,1.41
32125434,4,1,3,21.9,24.5,1.35
32125434,4,1,4,22.9,24.1,1.44
32125434,4,1,5,22.3,26.2,1.89
32125434,4,1,6,21.5,21.8,2.2
32125434,4,1,7,22.1,25.9,1.24
32125434,4,1,8,22.4,29.0,1.85
32125434,4,1,9,21.7,22.3,2.17
32125434,4,1,10,22.5,25.4,2.27
32125434,4,1,11,22.2,23.7,2.02
32125434,4,1,12,20.8,25.9,1.79
32125434,4,1,13,22.1,25.0,2.18
32125434,4,1,14,21.8,23.7,2.1
32125434,4,1,15,22.3,26.0,2.42
32125434,4,1,16,22.5,28.6,1.86
32125434,4,1,17,22.1,24.6,1.77
32125434,4,1,18,22.8,26.4,1.23
32125434,4,1,19,21.9,22.4,1.55
32125434,4,1,20,22.3,23.1,1.21
32125434,4,1,21,22.4,25.9,1.4
32125434,4,1,22,21.9,28.0,1.61
32125434,4,1,23,22.4,25.7,1.42
32125434,4,2,0,21.7,24.4,1.79
32125434,4,2,1,21.8,25.0,1.56
32125434,4,2,2,21.3,22.5,1.48
32125434,4,2,3,22.1,26.2,1.47
32125434,4,2,4,22.1,26.8,1.6
32125434,4,2,5,22.6,24.1,1.69
32125434,4,2,6,22.4,24.1,1.74
32125434,4,2,7,21.8,25.5,1.44
32125434,4,2,8,21.4,24.1,1.66
32125434,4,2,9,22.2,24.9,2.48
32125434,4,2,10,22.5,29.2,1.98
32125434,4,2,11,22.4,24.5,1.43
32125434,4,2,12,22.5,24.3,1.18
32125434,4,2,13,21.9,23.7,1.93
32125434,4,2,14,21.7,26.5,2.02
32125434,4,2,15,21.6,24.6,1.65
32125434,4,2,16,21.9,23.7,2.12
32125434,4,2,17,21.9,27.6,1.59
32125434,4,2,18,22.1,27.8,1.46
32125434,4,2,19,21.9,23.8,1.89
32125434,4,2,20,21.9,21.3,1.58
32125434,4,2,21,21.6,27.0,1.32
32125434,4,2,22,22.4,23.6,1.75
32125434,4,2,23,22.0,26.6,1.37
32125434,4,3,0,21.9,21.1,2.22
32125434,4,3,1,21.6,26.8,1.58
32125434,4,3,2,21.3,22.6,1.79
32125434,4,3,3,22.6,26.5,1.42
32125434,4,3,4,22.2,25.0,1.81
32125434,4,3,5,21.1,23.1,1.6
32125434,4,3,6,22.3,24.2,1.78
32125434,4,3,7,22.4,26.4,1.36
32125434,4,3,8,22.0,25.2,2.05
32125434,4,3,9,22.8,26.2,1.82
32125434,4,3,10,22.1,28.9,2.22
32125434,4,3,11,21.2,21.9,2.72
32125434,4,3,12,22.1,28.2,1.92
32125434,4,3,13,22.1,25.2,1.85
32125434,4,3,14,21.6,23.2,1.63
32125434,4,3,15,22.2,22.3,2.2
32125434,4,3,16,21.1,24.6,1.83
32125434,4,3,17,22.4,26.8,1.77
32125434,4,3,18,21.5,24.7,2.18
32125434,4,3,19,21.4,28.0,1.2
32125434,4,3,20,21.9,22.1,1.42
32125434,4,3,21,22.2,25.0,1.44
32125434,4,3,22,22.0,22.5,1.85
32125434,4,3,23,21.6,25.7,1.59
32125434,4,4,0,21.7,26.8,1.09
32125434,4,4,1,21.4,24.1,1.73
32125434,4,4,2,21.8,19.8,1.38
32125434,4,4,3,22.5,25.4,1.24
32125434,4,4,4,21.9,25.9,1.47
32125434,4,4,5,22.4,25.8,1.39
32125434,4,4,6,22.7,27.5,1.79
32125434,4,4,7,21.6,22.8,1.9
32125434,4,4,8,21.8,26.3,2.21
32125434,4,4,9,23.0,27.4,1.6
32125434,4,4,10,22.6,21.4,1.97
32125434,4,4,11,21.1,25.6,2.18
32125434,4,4,12,22.1,24.0,1.87
32125434,4,4,13,21.9,24.8,2.3
32125434,4,4,14,22.3,25.7,1.95
32125434,4,4,15,21.5,24.0,1.14
32125434,4,4,16,21.5,23.6,2.17
32125434,4,4,17,21.6,25.0,1.97
32125434,4,4,18,21.6,22.8,2.05
32125434,4,4,19,22.3,22.8,1.13
32125434,4,4,20,21.3,26.3,1.28
32125434,4,4,21,21.6,22.7,1.45
32125434,4,4,22,21.0,26.3,1.16
32125434,4,4,23,22.4,25.9,1.93
32125434,4,5,0,22.5,21.5,1.62
32125434,4,5,1,21.7,23.6,1.51
32125434,4,5,2,21.8,27.4,1.52
32125434,4,5,3,22.1,23.0,1.78
32125434,4,5,4,22.6,24.0,0.6
32125434,4,5,5,22.1,25.9,1.36
32125434,4,5,6,21.6,26.5,1.15
32125434,4,5,7,21.1,24.5,1.85
32125434,4,5,8,21.3,23.8,1.72
32125434,4,5,9,21.9,27.8,1.66
32125434,4,5,10,21.6,28.4,1.03
32125434,4,5,11,22.0,26.9,1.65
32125434,4,5,12,21.6,25.1,2.18
32125434,4,5,13,21.4,23.3,2.35
32125434,4,5,14,21.3,23.3,2.12
32125434,4,5,15,22.7,26.0,1.34
32125434,4,5,16,22.3,25.8,2.09
32125434,4,5,17,22.8,27.8,1.78
32125434,4,5,18,22.2,26.3,1.55
32125434,4,5,19,21.7,22.0,1.14
32125434,4,5,20,22.6,27.1,1.73
32125434,4,5,21,21.9,23.0,1.43
32125434,4,5,22,22.0,24.2,1.62
32125434,4,5,23,21.9,25.5,1.45
32125434,4,6,0,20.4,28.9,1.71
32125434,4,6,1,22.7,31.2,1.11
32125434,4,6,2,22.1,26.2,1.41
32125434,4,6,3,22.0,24.6,2.0
32125434,4,6,4,21.8,26.0,1.3
32125434,4,6,5,22.0,26.7,1.76
32125434,4,6,6,21.6,24.3,1.62
32125434,4,6,7,22.2,28.5,1.22
32125434,4,6,8,21.2,25.4,1.73
32125434,4,6,9,22.0,25.9,1.95
32125434,4,6,10,22.2,26.3,2.17
32125434,4,6,11,21.8,25.8,2.25
32125434,4,6,12,22.1,26.6,1.68
32125434,4,6,13,21.4,23.7,1.61
32125434,4,6,14,21.4,23.8,1.79
32125434,4,6,15,22.0,22.7,1.55
32125434,4,6,16,22.2,25.8,1.64
32125434,4,6,17,20.9,26.5,1.52
32125434,4,6,18,22.1,25.9,1.83
32125434,4,6,19,21.6,28.3,0.77
32125434,4,6,20,21.8,24.9,1.33
32125434,4,6,21,21.2,26.3,1.23
32125434,4,6,22,21.4,22.8,1.95
32125434,4,6,23,22.3,24.2,1.16
32125434,4,7,0,21.9,26.3,1.45
32125434,4,7,1,21.7,26.6,1.34
32125434,4,7,2,21.8,24.3,1.82
32125434,4,7,3,22.1,24.8,1.7
32125434,4,7,4,22.1,21.9,1.74
32125434,4,7,5,21.8,24.2,1.47
32125434,4,7,6,22.4,26.7,1.01
32125434,4,7,7,22.3,26.1,1.72
32125434,4,7,8,22.1,25.9,1.86
32125434,4,7,9,21.9,25.0,1.32
32125434,4,7,10,22.2,24.9,1.46
32125434,4,7,11,22.0,23.6,1.99
32125434,4,7,12,22.4,26.3,1.89
32125434,4,7,13,22.3,25.8,1.51
32125434,4,7,14,21.3,25.9,1.61
32125434,4,7,15,21.3,23.9,1.3
32125434,4,7,16,21.5,20.6,2.38
32125434,4,7,17,22.3,27.1,1.21
32125434,4,7,18,21.1,24.0,1.86
32125434,4,7,19,22.0,23.2,1.68
32125434,4,7,20,22.0,26.3,1.87
32125434,4,7,21,22.4,24.1,1.31
32125434,4,7,22,21.9,27.0,1.39
32125434,4,7,23,21.2,26.1,0.89
32125434,4,8,0,21.4,26.3,0.8
32125434,4,8,1,21.2,22.2,1.78
32125434,4,8,2,21.6,27.3,0.82
32125434,4,8,3,21.7,25.4,1.42
32125434,4,8,4,21.2,24.2,1.9
32125434,4,8,5,22.6,25.2,1.81
32125434,4,8,6,21.2,21.3,1.63
32125434,4,8,7,22.5,25.7,1.19
32125434,4,8,8,22.4,22.8,2.01
32125434,4,8,9,22.3,22.2,2.33
32125434,4,8,10,21.5,21.8,1.78
32125434,4,8,11,22.0,27.1,1.5
32125434,4,8,12,21.2,23.6,1.76
32125434,4,8,13,22.3,28.0,1.87
32125434,4,8,14,21.8,23.8,2.25
32125434,4,8,15,21.6,21.5,1.6
32125434,4,8,16,21.2,22.7,1.42
32125434,4,8,17,20.6,27.4,2.29
32125434,4,8,18,21.3,24.6,1.62
32125434,4,8,19,22.4,23.8,1.73
32125434,4,8,20,21.6,25.2,1.33
32125434,4,8,21,21.7,25.9,1.61
32125434,4,8,22,22.1,27.1,1.66
32125434,4,8,23,22.7,27.8,1.41
32125434,4,9,0,22.5,24.2,2.01
32125434,4,9,1,21.3,22.2,1.5
32125434,4,9,2,20.8,24.0,1.45
32125434,4,9,3,23.0,25.4,1.56
32125434,4,9,4,22.9,22.9,1.79
32125434,4,9,5,21.9,23.0,1.77
32125434,4,9,6,21.2,25.6,1.24
32125434,4,9,7,22.3,24.8,1.81
32125434,4,9,8,21.7,24.9,1.64
32125434,4,9,9,21.7,23.3,1.7
32125434,4,9,10,22.2,24.4,1.86
32125434,4,9,11,22.0,23.0,1.65
32125434,4,9,12,21.2,26.6,1.43
32125434,4,9,13,21.6,26.9,0.96
32125434,4,9,14,22.1,21.2,2.54
32125434,4,9,15,22.0,23.0,2.06
32125434,4,9,16,21.9,21.9,1.87
32125434,4,9,17,22.3,23.6,1.57
32125434,4,9,18,21.6,24.7,0.8
32125434,4,9,19,21.9,21.9,1.53
32125434,4,9,20,20.1,23.0,1.86
32125434,4,9,21,21.6,22.8,1.9
32125434,4,9,22,22.2,25.3,1.66
32125434,4,9,23,21.6,25.0,1.51
32125434,4,10,0,21.5,23.4,1.92
32125434,4,10,1,21.3,25.2,1.35
32125434,4,10,2,22.3,23.7,1.87
32125434,4,10,3,22.1,24.3,1.43
32125434,4,10,4,22.2,28.2,1.13
32125434,4,10,5,20.9,27.5,1.17
32125434,4,10,6,21.7,22.2,1.47
32125434,4,10,7,21.6,26.5,1.83
32125434,4,10,8,21.6,26.5,1.45
32125434,4,10,9,21.5,22.5,1.61
32125434,4,10,10,21.6,26.5,1.96
32125434,4,10,11,22.2,27.9,1.8
32125434,4,10,12,20.8,22.6,2.26
32125434,4,10,13,22.7,23.0,2.1
32125434,4,10,14,22.0,26.9,1.5
32125434,4,10,15,21.7,25.4,1.8
32125434,4,10,16,22.2,25.9,1.74
32125434,4,10,17,21.0,25.5,1.4
32125434,4,10,18,21.4,25.6,1.29
32125434,4,10,19,21.7,22.2,1.54
32125434,4,10,20,22.4,26.9,2.07
32125434,4,10,21,21.7,27.1,1.28
32125434,4,10,22,22.0,24.3,1.88
32125434,4,10,23,21.5,24.7,1.33
32125434,4,11,0,22.0,21.7,1.88
32125434,4,11,1,22.6,25.8,1.69
32125434,4,11,2,22.3,25.9,1.72
32125434,4,11,3,21.7,24.7,1.64
32125434,4,11,4,22.1,27.0,1.86
32125434,4,11,5,22.0,24.1,1.76
32125434,4,11,6,22.0,25.9,2.12
32125434,4,11,7,22.3,22.7,1.33
32125434,4,11,8,22.3,24.7,1.87
32125434,4,11,9,21.7,24.4,1.9
32125434,4,11,10,22.1,25.2,1.53
32125434,4,11,11,21.6,24.0,2.06
32125434,4,11,12,21.3,24.5,1.43
32125434,4,11,13,21.6,26.4,1.58
32125434,4,11,14,21.7,23.9,1.28
32125434,4,11,15,20.9,21.6,2.43
32125434,4,11,16,22.2,28.3,1.52
32125434,4,11,17,20.4,27.5,2.23
32125434,4,11,18,23.1,22.2,2.03
32125434,4,11,19,22.5,26.1,1.68
32125434,4,11,20,21.6,23.8,1.44
32125434,4,11,21,21.7,25.3,1.18
32125434,4,11,22,21.9,25.3,1.62
32125434,4,11,23,21.4,24.3,1.47
32125434,4,12,0,21.8,23.2,1.14
32125434,4,12,1,21.7,23.4,1.08
32125434,4,12,2,21.7,22.9,1.29
32125434,4,12,3,21.8,23.1,2.15
32125434,4,12,4,21.1,24.6,2.23
32125434,4,12,5,21.7,23.3,1.74
32125434,4,12,6,21.8,26.1,1.64
32125434,4,12,7,21.8,27.7,1.46
32125434,4,12,8,21.6,23.6,1.54
32125434,4,12,9,22.3,25.2,2.19
32125434,4,12,10,21.5,25.7,2.35
32125434,4,12,11,21.8,25.7,1.54
32125434,4,12,12,22.4,24.9,1.83
32125434,4,12,13,21.7,26.2,1.65
32125434,4,12,14,21.8,25.7,1.66
32125434,4,12,15,21.7,22.3,2.28
32125434,4,12,16,22.3,26.5,1.28
32125434,4,12,17,21.6,26.5,1.77
32125434,4,12,18,22.4,23.2,1.96
32125434,4,12,19,21.7,24.8,1.57
32125434,4,12,20,21.3,26.1,1.76
32125434,4,12,21,22.0,24.3,1.59
32125434,4,12,22,21.6,26.9,1.75
32125434,4,12,23,22.0,29.4,0.78
32125434,4,13,0,20.3,23.1,1.44
32125434,4,13,1,21.7,21.9,1.59
32125434,4,13,2,21.5,25.3,0.66
32125434,4,13,3,21.2,26.1,1.13
32125434,4,13,4,21.4,24.2,1.34
32125434,4,13,5,21.4,27.6,1.75
32125434,4,13,6,21.7,22.0,1.59
32125434,4,13,7,21.0,26.1,1.4
32125434,4,13,8,21.9,23.5,2.07
32125434,4,13,9,22.4,28.1,1.15
32125434,4,13,10,21.8,28.7,1.02
32125434,4,13,11,22.1,23.2,1.83
32125434,4,13,12,22.2,23.6,1.49
32125434,4,13,13,22.3,26.4,1.35
32125434,4,13,14,22.6,23.9,2.05
32125434,4,13,15,21.4,24.6,2.07
32125434,4,13,16,21.3,24.7,2.0
32125434,4,13,17,22.1,20.8,2.24
32125434,4,13,18,22.0,24.6,2.04
32125434,4,13,19,22.1,23.3,1.05
32125434,4,13,20,22.6,23.7,1.75
32125434,4,13,21,21.7,27.6,1.22
32125434,4,13,22,21.9,22.1,1.4
32125434,4,13,23,21.2,26.3,1.56
32125434,4,14,0,22.7,24.1,0.98
32125434,4,14,1,21.5,24.1,0.98
32125434,4,14,2,21.5,26.2,1.61
32125434,4,14,3,21.5,25.3,1.64
32125434,4,14,4,21.4,25.8,1.55
32125434,4,14,5,21.3,26.6,1.26
32125434,4,14,6,21.4,24.0,1.92
32125434,4,14,7,21.0,23.4,1.99
32125434,4,14,8,21.3,22.5,1.9
32125434,4,14,9,22.6,23.0,1.54
32125434,4,14,10,22.0,30.5,1.42
32125434,4,14,11,22.1,27.1,1.99
32125434,4,14,12,22.3,21.9,2.4
32125434,4,14,13,22.6,22.0,1.9
32125434,4,14,14,20.8,25.6,1.72
32125434,4,14,15,21.0,25.7,1.71
32125434,4,14,16,21.3,25.7,1.8
32125434,4,14,17,21.4,24.1,1.57
32125434,4,14,18,21.5,24.4,0.81
32125434,4,14,19,21.4,25.3,1.94
32125434,4,14,20,21.8,24.8,2.1
32125434,4,14,21,21.7,20.2,1.57
32125434,4,14,22,21.3,24.1,1.2
32125434,4,14,23,20.6,22.9,1.52
32125434,4,15,0,21.2,24.9,1.4
32125434,4,15,1,21.4,30.6,1.48
32125434,4,15,2,21.5,25.3,1.48
32125434,4,15,3,21.1,24.0,1.32
32125434,4,15,4,21.4,26.4,1.08
32125434,4,15,5,21.1,25.6,1.83
32125434,4,15,6,21.6,25.4,1.81
32125434,4,15,7,21.1,25.8,1.98
32125434,4,15,8,21.2,28.7,1.27
32125434,4,15,9,21.0,22.3,2.48
32125434,4,15,10,21.6,25.5,1.27
32125434,4,15,11,21.2,22.7,2.17
32125434,4,15,12,22.1,25.7,1.24
32125434,4,15,13,21.8,22.7,1.72
32125434,4,15,14,21.6,23.7,2.36
32125434,4,15,15,21.2,24.0,2.09
32125434,4,15,16,21.8,26.5,1.51
32125434,4,15,17,22.0,26.4,1.48
32125434,4,15,18,21.7,22.1,1.83
32125434,4,15,19,22.4,24.7,1.77
32125434,4,15,20,21.9,23.1,2.02
32125434,4,15,21,22.1,22.0,1.52
32125434,4,15,22,21.7,24.1,1.04
32125434,4,15,23,22.0,23.9,1.56
32125434,4,16,0,21.2,29.4,1.09
32125434,4,16,1,21.4,25.4,1.05
32125434,4,16,2,21.8,21.8,1.73
32125434,4,16,3,21.8,23.4,1.52
32125434,4,16,4,21.9,26.6,1.56
32125434,4,16,5,22.2,28.7,1.14
32125434,4,16,6,20.9,21.3,1.98
32125434,4,16,7,21.1,20.8,1.52
32125434,4,16,8,21.7,28.3,1.34
32125434,4,16,9,21.3,25.3,1.7
32125434,4,16,10,23.3,22.8,2.46
32125434,4,16,11,21.9,25.6,2.05
32125434,4,16,12,21.6,19.2,2.46
32125434,4,16,13,21.4,24.5,2.29
32125434,4,16,14,21.4,25.2,2.9
32125434,4,16,15,21.6,26.3,1.74
32125434,4,16,16,21.7,22.5,2.3
32125434,4,16,17,21.4,24.7,2.02
32125434,4,16,18,21.5,22.6,2.07
32125434,4,16,19,22.3,25.0,2.13
32125434,4,16,20,22.3,22.7,1.54
32125434,4,16,21,21.7,23.7,1.43
32125434,4,16,22,20.9,22.5,1.7
32125434,4,16,23,21.9,25.8,1.36
32125434,4,17,0,22.4,26.2,1.49
32125434,4,17,1,22.3,24.0,1.98
32125434,4,17,2,22.0,24.5,1.36
32125434,4,17,3,22.3,21.6,1.59
32125434,4,17,4,21.6,23.9,1.66
32125434,4,17,5,21.9,24.4,1.56
32125434,4,17,6,21.3,29.7,0.84
32125434,4,17,7,21.7,22.2,1.67
32125434,4,17,8,22.3,27.4,1.84
32125434,4,17,9,21.3,26.4,2.15
32125434,4,17,10,21.2,25.0,1.48
32125434,4,17,11,21.6,28.0,1.35
32125434,4,17,12,21.5,25.2,1.85
32125434,4,17,13,21.9,25.2,1.21
32125434,4,17,14,21.4,24.3,1.72
32125434,4,17,15,22.4,26.9,1.18
32125434,4,17,16,20.9,26.6,2.08
32125434,4,17,17,22.2,23.2,1.56
32125434,4,17,18,21.2,21.8,2.31
32125434,4,17,19,20.7,24.0,1.98
32125434,4,17,20,21.7,22.8,1.47
32125434,4,17,21,21.5,24.3,1.22
32125434,4,17,22,21.0,26.9,1.32
32125434,4,17,23,20.7,23.5,1.5
32125434,4,18,0,21.6,24.3,1.59
32125434,4,18,1,22.1,24.5,1.25
32125434,4,18,2,21.9,26.1,1.65
32125434,4,18,3,21.6,19.9,1.84
32125434,4,18,4,21.8,23.2,1.54
32125434,4,18,5,21.6,24.8,1.39
32125434,4,18,6,20.9,26.8,1.51
32125434,4,18,7,20.9,23.4,1.54
32125434,4,18,8,21.5,20.6,1.99
32125434,4,18,9,21.5,25.6,1.79
32125434,4,18,10,22.0,23.1,2.0
32125434,4,18,11,21.9,22.0,2.52
32125434,4,18,12,21.9,23.1,1.9
32125434,4,18,13,21.4,24.0,2.19
32125434,4,18,14,20.9,23.2,1.98
32125434,4,18,15,21.8,19.9,1.97
32125434,4,18,16,21.8,26.1,1.66
